caminho,pasta_raiz,categoria,subcategoria,subpasta,arquivo,extensao,tipo,tamanho_bytes,hash
Engenharia_PY/Python+-+SGBDS/08.MongoDB/01. Scripts/05. Tratando dados com Objetos Aninhados .ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\08.MongoDB\01. Scripts,05. Tratando dados com Objetos Aninhados .ipynb,.ipynb,conteudo,17662,e8d9a40176b3a48f08a6ce78f0e0a271b7e9b99fd4ae762bfb82947fd31fda3a
Engenharia_PY/Python+-+SGBDS/08.MongoDB/01. Scripts/06. Tratando dados com Objetos Aninhados  Tabela Unica.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\08.MongoDB\01. Scripts,06. Tratando dados com Objetos Aninhados  Tabela Unica.ipynb,.ipynb,conteudo,15064,4e5fc02276076282ccb47b9e05780a08b7691a7f2917762bdded37b7362a49b2
Engenharia_PY/Python+-+SGBDS/08.MongoDB/01. Scripts/07. Operadores Lógicos Filtros Avançados.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\08.MongoDB\01. Scripts,07. Operadores Lógicos Filtros Avançados.ipynb,.ipynb,conteudo,20200,38bd48bcceec0ddbed7b94f5affb1be40d060a8477e684c8a435d525d409b840
Engenharia_PY/Python+-+SGBDS/08.MongoDB/02. Arquivos Json/V_OCORRENCIA_AMPLA.json,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\08.MongoDB\02. Arquivos Json,V_OCORRENCIA_AMPLA.json,.json,dado,25790121,4a69bb80e75ebf60f75736d113a3925201a28317ce8ac700d593cdb8b43771ee
Engenharia_PY/Python+-+SGBDS/08.MongoDB/03. Playground MongoDB/01. Criando banco de dados e Colletion.js,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\08.MongoDB\03. Playground MongoDB,01. Criando banco de dados e Colletion.js,.js,conteudo,907,05f6c7ecb029b9d2392f410256aee8fcd7a2a5cfe18e252e3ba6dfc80e3040d1
Engenharia_PY/Python+-+SGBDS/08.MongoDB/03. Playground MongoDB/02. Primeiros inserts.js,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\08.MongoDB\03. Playground MongoDB,02. Primeiros inserts.js,.js,conteudo,588,82620efdd6dcbf58f2e84e0e434ed66a084c8e0b51774d0c5352d5f9ba59c99b
Engenharia_PY/Python+-+SGBDS/08.MongoDB/03. Playground MongoDB/03. Consultas em MongoDB.js,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\08.MongoDB\03. Playground MongoDB,03. Consultas em MongoDB.js,.js,conteudo,618,bc60bc9b7f294fcf423ba1187a543ee293510cf234ad94a2a55a67ad4faa9018
Engenharia_PY/Python+-+SGBDS/08.MongoDB/03. Playground MongoDB/04. Selecionando apenas algumas colunas.js,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\08.MongoDB\03. Playground MongoDB,04. Selecionando apenas algumas colunas.js,.js,conteudo,163,51cc5645e64226b37d13e3c328cd2039560ed8d781deb0f4017020d49d9626ce
Engenharia_PY/Python+-+SGBDS/08.MongoDB/03. Playground MongoDB/05. Estruturas dos dados Json aninhados e array.js,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\08.MongoDB\03. Playground MongoDB,05. Estruturas dos dados Json aninhados e array.js,.js,conteudo,1150,f7fbdcb7a90293160e9ad87aab3b6e722cce4d9ae76bcbccde441af4ad9ce2da
Engenharia_PY/Python+-+SGBDS/08.MongoDB/03. Playground MongoDB/06. Operadores Lógicos Filtros Avançados.js,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\08.MongoDB\03. Playground MongoDB,06. Operadores Lógicos Filtros Avançados.js,.js,conteudo,1736,fabd0087984e4e80fc37523314caba525cb237cf22d1177f17f9b3b8e2a7da03
Scripts_SQL/Desafio SQL.sql,Scripts_SQL,Scripts SQL,,,Desafio SQL.sql,.sql,conteudo,1133,6122364fea657fecb269168c01dcb2955187f62dd6391304b9c0de22609c234a
Scripts_SQL/QuerySqlServer.sql,Scripts_SQL,Scripts SQL,,,QuerySqlServer.sql,.sql,conteudo,951,ca38d820e0a8d8f36a1eb717fd66c760ec2f29fd348ab7729bdb5ffd6baa2378
Scripts_SQL/UsandoCTE_SqlServer.sql,Scripts_SQL,Scripts SQL,,,UsandoCTE_SqlServer.sql,.sql,conteudo,795,567ec0ea2864fc2bebe7eca4cf37110200aa5e38de54c35ae38c34236f2425de
Scripts_SQL/curso_sql-main/05a-SELECT - script aula.sql,Scripts_SQL,Scripts SQL,,curso_sql-main,05a-SELECT - script aula.sql,.sql,conteudo,2644,1b4e965a5678178c6ebd493fca107742cc283ce5ba4e18b45ff5e8f675ecd844
Scripts_SQL/curso_sql-main/aula_sql_01.sql,Scripts_SQL,Scripts SQL,,curso_sql-main,aula_sql_01.sql,.sql,conteudo,6870,6a28613596c1b3ea883b4e398cafab9e01788b9ba5857ed1ec1ba0375da7167b
Scripts_SQL/curso_sql-main/aula_sql_02_create_table_FK.sql,Scripts_SQL,Scripts SQL,,curso_sql-main,aula_sql_02_create_table_FK.sql,.sql,conteudo,4476,ee6e96fd89a45d6d9d325b70b7c10e05fb1413991ff2da1dbef8411958b65f56
Scripts_SQL/curso_sql-main/aula_sql_03_alter_table.sql,Scripts_SQL,Scripts SQL,,curso_sql-main,aula_sql_03_alter_table.sql,.sql,conteudo,6287,2df7019e3a0aea1c921ec3e0ec4820ee1b190d27e04a6095e52f7e77d3268f10
Scripts_SQL/curso_sql-main/aula_sql_04_padroes_de_nome.sql,Scripts_SQL,Scripts SQL,,curso_sql-main,aula_sql_04_padroes_de_nome.sql,.sql,conteudo,8402,2d83700bc645a61a6707e28259e2496ca252d9d0f6234a2d095514b9a9d06cfe
Scripts_SQL/curso_sql-main/aula_sql_05_DML_insert.sql,Scripts_SQL,Scripts SQL,,curso_sql-main,aula_sql_05_DML_insert.sql,.sql,conteudo,2653,dac8abcf667c2477b6146e296fcdcd235ab02157b8f41d600a85f797291999ff
Scripts_SQL/curso_sql-main/aula_sql_06_DML_delete_update.sql,Scripts_SQL,Scripts SQL,,curso_sql-main,aula_sql_06_DML_delete_update.sql,.sql,conteudo,4514,e772c0d5d4ccff1b326f329638bf83dc63b922f620442f88e2dfe06552c2ba53
Scripts_SQL/curso_sql-main/aula_sql_07_SELECT.sql,Scripts_SQL,Scripts SQL,,curso_sql-main,aula_sql_07_SELECT.sql,.sql,conteudo,7929,e7fc30b47d95daea5ef9226a088a06232662a627256c0a2d95e6b7f25ae6a99d
Scripts_SQL/curso_sql-main/aula_sql_08_SELECT_JOIN.sql,Scripts_SQL,Scripts SQL,,curso_sql-main,aula_sql_08_SELECT_JOIN.sql,.sql,conteudo,3527,d1de0087093bb03d3f968fe8ed8faa8c4f7ffb5e46ff4203da45e3f785598020
Scripts_SQL/curso_sql-main/aula_sql_09_join.sql,Scripts_SQL,Scripts SQL,,curso_sql-main,aula_sql_09_join.sql,.sql,conteudo,4959,3da0519ee677e9de0a351fd68ea7d351c74d76e4841540a64ea88c56b96e1704
Scripts_SQL/curso_sql-main/aula_sql_09_join_der.mwb,Scripts_SQL,Scripts SQL,,curso_sql-main,aula_sql_09_join_der.mwb,.mwb,dado,13009,f576035ace12bd5756d9dea67819c8d7ecda49ed100cb7368508f861eb5ea871
Scripts_SQL/curso_sql-main/aula_sql_09_join_der.png,Scripts_SQL,Scripts SQL,,curso_sql-main,aula_sql_09_join_der.png,.png,dado,19947,41edf42ef29b892a5f67d28dfaba6b33f64905868f27dc6583b34269c67f2b07
Scripts_SQL/curso_sql-main/aula_sql_14a_coluna_virtual_armazenada.sql,Scripts_SQL,Scripts SQL,,curso_sql-main,aula_sql_14a_coluna_virtual_armazenada.sql,.sql,conteudo,8092,6c61b10d3f44601f9d6159239a93f068fcc0f55df5590f5c7ba9a39aff611770
Scripts_SQL/curso_sql-main/aula_sql_14b_coluna_virtual_armazenada.sql,Scripts_SQL,Scripts SQL,,curso_sql-main,aula_sql_14b_coluna_virtual_armazenada.sql,.sql,conteudo,1855,9e710f30581defd949c04ae3016aa436618830ecfbd246cf9e8c595726b7611f
Scripts_SQL/curso_sql-main/aula_sql_15_function_01,Scripts_SQL,Scripts SQL,,curso_sql-main,aula_sql_15_function_01,,outro,5103,746a48228cd27bd67ce9f50af7c6cb38f858a90e18ac4212f976dbdedcef6988
Scripts_SQL/curso_sql-main/aula_sql_16_function_select_into,Scripts_SQL,Scripts SQL,,curso_sql-main,aula_sql_16_function_select_into,,outro,3736,8805c84a78104925fa0530561e912c7c92585e07daebbb084e229c98ca1db30b
Scripts_SQL/curso_sql-main/aula_sql_17_estrutura_repeticao_while_loop_repeat,Scripts_SQL,Scripts SQL,,curso_sql-main,aula_sql_17_estrutura_repeticao_while_loop_repeat,,outro,2582,77b4fa003f44e622eb944eabeac16b975124400fb31d5e3ca4ba344e418e877f
Scripts_SQL/curso_sql-main/aula_sql_18_procedure_01,Scripts_SQL,Scripts SQL,,curso_sql-main,aula_sql_18_procedure_01,,outro,1633,7ca93ceb746ab29875b653c833d54a9ab5dfd939dd584742abb981fbaa281ff8
Scripts_SQL/curso_sql-main/aula_sql_19_procedure_02,Scripts_SQL,Scripts SQL,,curso_sql-main,aula_sql_19_procedure_02,,outro,3809,69eb03f3f83a86c7f6145b934f93411f8b1c5be87c81e6966fd2ee461e6e9087
Scripts_SQL/curso_sql-main/aula_sql_20_trigger,Scripts_SQL,Scripts SQL,,curso_sql-main,aula_sql_20_trigger,,outro,3608,f9548e491bac717cb36943323ff4ce01fc0c498eb91eadaa042600690b6d7694
Scripts_SQL/curso_sql-main/der.mwb,Scripts_SQL,Scripts SQL,,curso_sql-main,der.mwb,.mwb,dado,38534,28a9435255e06df0d7a7f147ec796e670b8e6b7449c8aec9aac76d27a32bb093
Scripts_SQL/curso_sql-main/der.png,Scripts_SQL,Scripts SQL,,curso_sql-main,der.png,.png,dado,380082,f45edff2d26f7bd99e71800945470dec6cc47334316d8863e0777598c5371090
Scripts_SQL/curso_sql-main/README.md,Scripts_SQL,Scripts SQL,,curso_sql-main,README.md,.md,conteudo,6458,76a268a19565a0f42809f2152c2b6b25a124089c3e8d20873cd3537bea217dd8
Scripts_SQL/curso_sql-main/script estudo de caso.sql,Scripts_SQL,Scripts SQL,,curso_sql-main,script estudo de caso.sql,.sql,conteudo,8098,ad40140580f0c281f69bd69a2d0dfc6667ab8362119a5b791f02c296ca2742df
Scripts_SQL/Dicas/Alterar_Tabelas.sql,Scripts_SQL,Scripts SQL,,Dicas,Alterar_Tabelas.sql,.sql,conteudo,6296,5f9a652b89e536dd0931d30867eb80dfa97ebf24479d93512302b7775826e561
Scripts_SQL/Dicas/Comandos_DDL_.sql,Scripts_SQL,Scripts SQL,,Dicas,Comandos_DDL_.sql,.sql,conteudo,7040,237d733e4b334f1c50b8a15d94e1f74d903ba664aed450c2d7315f3c1b48f36b
Scripts_SQL/Dicas/der.mwb,Scripts_SQL,Scripts SQL,,Dicas,der.mwb,.mwb,dado,38534,28a9435255e06df0d7a7f147ec796e670b8e6b7449c8aec9aac76d27a32bb093
Scripts_SQL/Dicas/DML_.sql,Scripts_SQL,Scripts SQL,,Dicas,DML_.sql,.sql,conteudo,2699,3c47bbb85618a7be250558f13fec1838b1421d1503c32c503cbbfa263c32f03d
Scripts_SQL/Dicas/JOIN_.sql,Scripts_SQL,Scripts SQL,,Dicas,JOIN_.sql,.sql,conteudo,3650,a6c6d502e8be1998386807f4837f0a6712c751e275e23840f622f8a9c820ee3b
Scripts_SQL/Dicas/Left_Right_JOIN.sql,Scripts_SQL,Scripts SQL,,Dicas,Left_Right_JOIN.sql,.sql,conteudo,4957,3093c80317a842905925abcf6cb1831b0c74e8d2262d2acbb9a44bae9f3b9eb6
Scripts_SQL/Dicas/Padroes_nomeclatura_Banco_de_dados.sql,Scripts_SQL,Scripts SQL,,Dicas,Padroes_nomeclatura_Banco_de_dados.sql,.sql,conteudo,8574,45aa402596c61219c86a4a043f3d3405490496d6423e06ba312f966552ccdd8d
Scripts_SQL/Dicas/SELECT_.sql,Scripts_SQL,Scripts SQL,,Dicas,SELECT_.sql,.sql,conteudo,8124,29887aa8f5f79e9ce7c44ea4c845a94e3e678a01e151eda8dc8e66de53dd99c3
Scripts_SQL/Dicas/SQL_Scripts_Window_Function_Part1.sql,Scripts_SQL,Scripts SQL,,Dicas,SQL_Scripts_Window_Function_Part1.sql,.sql,conteudo,3671,3215a111e9d5a85ba25c0d7be4c6d22c10e80d77d9466541c933dd77e38012e3
Scripts_SQL/Dicas/SQL_Script_and_Table_Structure.sql,Scripts_SQL,Scripts SQL,,Dicas,SQL_Script_and_Table_Structure.sql,.sql,conteudo,4490,1cef459f98af8b12f14f387a0b5341510fb8dfb2e49f32515557df56b9f02830
Scripts_SQL/Dicas/UPDATE_.sql,Scripts_SQL,Scripts SQL,,Dicas,UPDATE_.sql,.sql,conteudo,4604,df3be8daae5c9d96286019b78ec10d11f95d6a1307635c96bde20a3881d4aab1
Scripts_SQL/Dicas/Usando_funcoes_nativas.sql,Scripts_SQL,Scripts SQL,,Dicas,Usando_funcoes_nativas.sql,.sql,conteudo,1655,1163bd9e63ed83b751e1e6186410f6bb08c5df2893679067fdd2c894029951eb
Scripts_SQL/Dicas/Usando_PK_FK.sql,Scripts_SQL,Scripts SQL,,Dicas,Usando_PK_FK.sql,.sql,conteudo,4567,47d5ac99de0a8a89c3a642e45a27f790d200c2968b363318f4a753e57f9b6738
Scripts_SQL/full-sql-database-course-main/create_insert.sql,Scripts_SQL,Scripts SQL,,full-sql-database-course-main,create_insert.sql,.sql,conteudo,115411,128c7ffb03a048437a0733c0d4231702f6b329c6ca318c37941cd1adca79d3b2
Scripts_SQL/full-sql-database-course-main/queries.sql,Scripts_SQL,Scripts SQL,,full-sql-database-course-main,queries.sql,.sql,conteudo,14079,bef570fbc1799df5a587ba07356334bd06a04446b6c53edc3038f0c7e4768122
Scripts_SQL/full-sql-database-course-main/README.md,Scripts_SQL,Scripts SQL,,full-sql-database-course-main,README.md,.md,conteudo,95,3eaa3abeeee864aa12ce82d45514cb790b4d3b82407718a0abf3630e2538b5cc
Scripts_SQL/full-sql-database-course-main/sql tables.png,Scripts_SQL,Scripts SQL,,full-sql-database-course-main,sql tables.png,.png,dado,268424,7ad14b107f01d9bc01233c18023831f360d08a271cefef1ed6ce1aced9a22379
Scripts_SQL/Minicurso de SQL/Curso Básico de SQL.pdf,Scripts_SQL,Scripts SQL,,Minicurso de SQL,Curso Básico de SQL.pdf,.pdf,conteudo,3645930,f980f7a4e5f631479578b711d9d6dc0d98cd84c46de4f8339d8b516854ff9165
Scripts_SQL/Minicurso de SQL/Exercícios - Minicurso SQL.pdf,Scripts_SQL,Scripts SQL,,Minicurso de SQL,Exercícios - Minicurso SQL.pdf,.pdf,conteudo,119680,e7edc3832782b08d70bdf78f6f7fe4e01b2413b36bf0574431e3a7ac9c2fd9e1
Scripts_SQL/SQL Impressionador - Hashtag/lista.txt,Scripts_SQL,Scripts SQL,,SQL Impressionador - Hashtag,lista.txt,.txt,conteudo,9398,c0674f456d7597a1b43df3b5d984bc4d157482bc222f0645c36699c685cd1ba5
Scripts_SQL/sql-2025-main/.gitignore,Scripts_SQL,Scripts SQL,,sql-2025-main,.gitignore,,outro,4,c71d1c0296903b1b16f7d80303cd61f7f1a5d1611153080465f264c0188a5069
Scripts_SQL/sql-2025-main/01_select.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,01_select.sql,.sql,conteudo,77,506d2a6cfcf23eba1e1dcddcd73433a100581e7bdd65c54a5fdfcd59f95aeda7
Scripts_SQL/sql-2025-main/02_tables.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,02_tables.sql,.sql,conteudo,25,644525c7bce913aa20cf15d2ba14e360708e2d33ddfb1030ee71795476902293
Scripts_SQL/sql-2025-main/03_select_from.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,03_select_from.sql,.sql,conteudo,167,49a3dc45dcf34d6c6b7615d9346529aa8ca37c65b194122d185f243ea1cc4d01
Scripts_SQL/sql-2025-main/04_select_from_where.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,04_select_from_where.sql,.sql,conteudo,75,620587f28a7c7d4b87ad5d8d0b3b4c4dfee84420ab81e7b39c6091584f455e78
Scripts_SQL/sql-2025-main/05_select_col.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,05_select_col.sql,.sql,conteudo,395,ccf611ca4821f586d53bd85c880d715c3d1deca51afabdfabc059bde3e84efd8
Scripts_SQL/sql-2025-main/06_order_by.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,06_order_by.sql,.sql,conteudo,167,bd6e8f7c567829ddcdfcbec584d7f7cf491f30df2c9ae2c8db6665320a1ca33f
Scripts_SQL/sql-2025-main/07_case.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,07_case.sql,.sql,conteudo,822,b8caf9e56ccb598e141b74e9e9ad1565df78e2e061828406cf1bbe3635d5e31d
Scripts_SQL/sql-2025-main/08_count.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,08_count.sql,.sql,conteudo,147,4683efa3b614e5c520e04b44520c2eccd93974b8263ce4687d550d44e8d128ed
Scripts_SQL/sql-2025-main/09_count_distinct.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,09_count_distinct.sql,.sql,conteudo,200,2db7e8fa42bb0b92c42d424da3ced6b7a48402ae17c7d169818cf53ecbf592ae
Scripts_SQL/sql-2025-main/10_sum.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,10_sum.sql,.sql,conteudo,477,069e9e6f544d3e768e76e182ad19f747a9a1049ffe62da00ab95982e2b3e31a0
Scripts_SQL/sql-2025-main/11_stats.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,11_stats.sql,.sql,conteudo,262,3934efd90d45458e2ab258149e32f65b0b41c839f729d56bd077c3e394256a67
Scripts_SQL/sql-2025-main/12_groupby.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,12_groupby.sql,.sql,conteudo,345,873052158ebd83c50a8ddd5235a06937e56d8c2a4ea3ad952eeb4d5a715d4956
Scripts_SQL/sql-2025-main/13_join.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,13_join.sql,.sql,conteudo,129,d0510d4d66e822ac70355c4d668dd82b46f53b673d11bc8c3cb22d882a56876e
Scripts_SQL/sql-2025-main/14_subquery.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,14_subquery.sql,.sql,conteudo,216,c2a422f314e351ea2b02906051efebb4bfa7c445b2f88f94d5bfd0d27be127dc
Scripts_SQL/sql-2025-main/15_subquery.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,15_subquery.sql,.sql,conteudo,247,f0f1f767365092f0f5b006bbfa7c8a366ab2820d200576dd70893f6c2d7278d3
Scripts_SQL/sql-2025-main/16_subquery.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,16_subquery.sql,.sql,conteudo,129,7048e58f40f82dd0776841f6eaad6e0848cf698b810c8ee8dfbcbadca35df020
Scripts_SQL/sql-2025-main/17_cte.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,17_cte.sql,.sql,conteudo,655,b696811fa552b055b2b8882abc8e60a7a1280fc317d968240c2dd9a30d74f8cd
Scripts_SQL/sql-2025-main/18_window_function.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,18_window_function.sql,.sql,conteudo,359,f5f79a83931fce687b00be7ce4e300d4758027335ca77ff3868f8e70c8ccaabb
Scripts_SQL/sql-2025-main/19_window_function.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,19_window_function.sql,.sql,conteudo,588,eb9ef538f845d1e7977c98586bbb655db80848e36f8d168d5532525d09d6d0b7
Scripts_SQL/sql-2025-main/20_window_function.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,20_window_function.sql,.sql,conteudo,636,544a180925660f8454e1ef64d18dead940df6ae36275c0c1520109f7c08bc1c2
Scripts_SQL/sql-2025-main/21_create.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,21_create.sql,.sql,conteudo,552,eed2b0348373ca59ca3a4ac096faaf2ce08d6a1e1217da8f783d170cedc7e150
Scripts_SQL/sql-2025-main/22_truncate.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,22_truncate.sql,.sql,conteudo,106,1f96b9106ae2921c328cecab00fc21625b56639cca23ee7912823b66d7446f27
Scripts_SQL/sql-2025-main/23_insert.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,23_insert.sql,.sql,conteudo,450,bac96bf4cbc5c961aa9cc632eaaa3990e80fbfaa8030bf1a242938da72475f35
Scripts_SQL/sql-2025-main/24_delete.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,24_delete.sql,.sql,conteudo,112,e0c178cccca162aac3945535966d442858fbe9f7c011e0626a1aff66248a5b6d
Scripts_SQL/sql-2025-main/25_update.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,25_update.sql,.sql,conteudo,153,dae4c045d156e38369974757e6951c54337c38d56410fe4eced7a4cfdb56b6ec
Scripts_SQL/sql-2025-main/26_create.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,26_create.sql,.sql,conteudo,424,782d2d8b08454c2103870f85eef8b04dcfa94f2175ba9ac8b110af314cdef985
Scripts_SQL/sql-2025-main/etl.py,Scripts_SQL,Scripts SQL,,sql-2025-main,etl.py,.py,conteudo,665,f3b3c515cd0ef018ab7d6821ede4afaf6802b2b42d7fda413662acd04033c110
Scripts_SQL/sql-2025-main/etl_projeto.sql,Scripts_SQL,Scripts SQL,,sql-2025-main,etl_projeto.sql,.sql,conteudo,5581,54fdd8639f5a2fc0a786f40eb63084477281b7065b73df4bb89e2611ca7be30f
Scripts_SQL/sql-2025-main/schema.drawio,Scripts_SQL,Scripts SQL,,sql-2025-main,schema.drawio,.drawio,dado,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
Scripts_SQL/sql-2025-main/schema_lotr.drawio,Scripts_SQL,Scripts SQL,,sql-2025-main,schema_lotr.drawio,.drawio,dado,28681,0b208ba535c19bcbf5f67ea2c76863f8da53c3ec22523e616b91631971d2f610
Scripts_SQL/Minicurso de SQL/Banco de Dados/banco_categorias.sql,Scripts_SQL,Scripts SQL,,Minicurso de SQL\Banco de Dados,banco_categorias.sql,.sql,conteudo,2052,ba7e733a2f7258e9c88efef865302ec7bca07e07310d85c96c823602df0ad532
Scripts_SQL/Minicurso de SQL/Banco de Dados/banco_clientes.sql,Scripts_SQL,Scripts SQL,,Minicurso de SQL\Banco de Dados,banco_clientes.sql,.sql,conteudo,12377,56cc2edd4938d0bb66500627c955741841e4613584961c9f0324694f6521deff
Scripts_SQL/Minicurso de SQL/Banco de Dados/banco_locais.sql,Scripts_SQL,Scripts SQL,,Minicurso de SQL\Banco de Dados,banco_locais.sql,.sql,conteudo,2135,c26aae91c1b758e289bf1295ec66aa8e8b0f03b2442c6cb27af9c8fa500db0af
Scripts_SQL/Minicurso de SQL/Banco de Dados/banco_lojas.sql,Scripts_SQL,Scripts SQL,,Minicurso de SQL\Banco de Dados,banco_lojas.sql,.sql,conteudo,2975,8f6c199df6ea4df7d5a7ef246cfbfae1ca47bfb791f6fb9a7812e79decd90af0
Scripts_SQL/Minicurso de SQL/Banco de Dados/banco_pedidos.sql,Scripts_SQL,Scripts SQL,,Minicurso de SQL\Banco de Dados,banco_pedidos.sql,.sql,conteudo,18556,e969948f55d32728cff544fb11446b5e7e6b428ff40af0ac05fe42042c89eeb4
Scripts_SQL/Minicurso de SQL/Banco de Dados/banco_produtos.sql,Scripts_SQL,Scripts SQL,,Minicurso de SQL\Banco de Dados,banco_produtos.sql,.sql,conteudo,3225,d6db2f701ec8868055813cc7161bc449d96b37c7daee6a2411f58ccca36b13fe
Scripts_SQL/SQL Impressionador - Hashtag/1.0.Boas Vindas/Apostila SQL Impressionador.pdf,Scripts_SQL,Scripts SQL,,SQL Impressionador - Hashtag\1.0.Boas Vindas,Apostila SQL Impressionador.pdf,.pdf,conteudo,16084931,3d235ab70cde294fcf8620cffaa613fbf1646362b8a0ff9d5fd8c55a9085e3dc
Scripts_SQL/SQL Impressionador - Hashtag/1.0.Boas Vindas/Contrato Alunos - SQL Impressionador.pdf,Scripts_SQL,Scripts SQL,,SQL Impressionador - Hashtag\1.0.Boas Vindas,Contrato Alunos - SQL Impressionador.pdf,.pdf,conteudo,70048,4a7f4a69d809617eacf07e2f6dd698ef4bbc1e2b7570633c20b0cc21c70cce97
Scripts_SQL/SQL Impressionador - Hashtag/10.0.[SQL Server] Variáveis/Arquivo da Aula.pdf,Scripts_SQL,Scripts SQL,,SQL Impressionador - Hashtag\10.0.[SQL Server] Variáveis,Arquivo da Aula.pdf,.pdf,conteudo,151341,54f31f021ffaeb2db9a19f720b891f53aef4f15df5a3c7efb6515bfcad08603f
Scripts_SQL/SQL Impressionador - Hashtag/11.0.[SQL Server] Manipulando Strings e Datas no SQL/Arquivo da Aula.pdf,Scripts_SQL,Scripts SQL,,SQL Impressionador - Hashtag\11.0.[SQL Server] Manipulando Strings e Datas no SQL,Arquivo da Aula.pdf,.pdf,conteudo,155726,b5faa462b1fea4d68c537386df817b4e96e14a8861b9f947cac400e9e8adc564
Scripts_SQL/SQL Impressionador - Hashtag/12.0.[SQL Server] Funções Condicionais/Arquivo da Aula.pdf,Scripts_SQL,Scripts SQL,,SQL Impressionador - Hashtag\12.0.[SQL Server] Funções Condicionais,Arquivo da Aula.pdf,.pdf,conteudo,169449,220aa4da96796bdc28e8e94aad8a883922a77d17bf4f214cbc029dc0953891b2
Scripts_SQL/SQL Impressionador - Hashtag/13.0.[SQL Server] SQL Views/Arquivo da Aula.pdf,Scripts_SQL,Scripts SQL,,SQL Impressionador - Hashtag\13.0.[SQL Server] SQL Views,Arquivo da Aula.pdf,.pdf,conteudo,120786,3689ffdb914b21211331a4ef8f325d044f146e5771ef1ca14e6f42c6ee402ad5
Scripts_SQL/SQL Impressionador - Hashtag/14.0.[MySQL] CRUD/Arquivo da Aula.pdf,Scripts_SQL,Scripts SQL,,SQL Impressionador - Hashtag\14.0.[MySQL] CRUD,Arquivo da Aula.pdf,.pdf,conteudo,152756,4582c22bafc4b5a0d9780fb063b95d37ceb574db15dbfc6a03c44a72143b7c37
Scripts_SQL/SQL Impressionador - Hashtag/5.0.[SQL Server] Ordenando e filtrando dados/Módulo 4 - Lista de Exercícios.pdf,Scripts_SQL,Scripts SQL,,SQL Impressionador - Hashtag\5.0.[SQL Server] Ordenando e filtrando dados,Módulo 4 - Lista de Exercícios.pdf,.pdf,conteudo,170150,cd3c41478e2b836d9ff0cc2ca69c503efda90063bc64b9f7285b627050b36c37
Scripts_SQL/SQL Impressionador - Hashtag/6.0.[SQL Server] Funções de Agregação/Módulo 5 - Lista de Exercícios.pdf,Scripts_SQL,Scripts SQL,,SQL Impressionador - Hashtag\6.0.[SQL Server] Funções de Agregação,Módulo 5 - Lista de Exercícios.pdf,.pdf,conteudo,136711,027992893e9d61420f99aeff2b6caadb0e11d67226b43477fc271c3acfe23ac7
Scripts_SQL/SQL Impressionador - Hashtag/7.0.[SQL Server] Criando agrupamentos no SQL/Módulo 6 - Lista de Exercícios.pdf,Scripts_SQL,Scripts SQL,,SQL Impressionador - Hashtag\7.0.[SQL Server] Criando agrupamentos no SQL,Módulo 6 - Lista de Exercícios.pdf,.pdf,conteudo,178220,c734b4126122b8da2e96f78bed800202aa21abe719ba2198db2e0545059e386a
